Time	Price	Holding	Value	Funds	Shares	PeriodRate	ExpectedGain	TotalInput	Target	Diff	EndValue	Realized	TotalValue	Liquid	Profit
2020-03-09T05:35:00.407Z	7768.55	0.50300261	3907.6	10	0.00128468	0.00002175	0.1069	4800	4927.72	-1020.12	3917.6	100	4017.6	-782.4	-16.30%
2020-03-09T07:35:00.331Z	7915.93	0.50428729	3991.9	10	0.00126075	0.00002175	0.1072	4810	4937.83	-945.92	4001.9	100	4101.9	-708.1	-14.72%
2020-03-09T09:35:00.354Z	7947.02	0.50554804	4017.6	10	0.00125582	0.00002175	0.1074	4820	4947.94	-930.34	4027.6	100	4127.6	-692.4	-14.37%
2020-03-09T11:35:00.320Z	7797.81	0.50680386	3951.96	10	0.00127965	0.00002175	0.1076	4830	4958.05	-1006.09	3961.96	100	4061.96	-768.04	-15.90%
2020-03-09T13:35:00.329Z	7792.84	0.50808351	3959.41	10	0.00128098	0.00002175	0.1078	4840	4968.16	-1008.74	3969.41	100	4069.41	-770.59	-15.92%
2020-03-09T15:35:00.360Z	7654.89	0.50936449	3899.13	10	0.00130377	0.00002175	0.108	4850	4978.27	-1079.14	3909.13	100	4009.13	-840.87	-17.34%
2020-03-09T17:35:00.410Z	7758.09	0.51066826	3961.81	10	0.00128612	0.00002175	0.1083	4860	4988.38	-1026.57	3971.81	100	4071.81	-788.19	-16.22%
2020-03-09T19:35:00.705Z	7828.45	0.51195438	4007.81	10	0.00127484	0.00002175	0.1085	4870	4998.49	-990.68	4017.81	100	4117.81	-752.19	-15.45%
2020-03-09T21:35:00.642Z	7868.15	0.51322922	4038.16	10	0.0012684	0.00002175	0.1087	4880	5008.6	-970.43	4048.16	100	4148.16	-731.84	-15.00%
2020-03-09T23:35:00.645Z	7882.7	0.51449762	4055.63	10	0.00126606	0.00002175	0.1089	4890	5018.71	-963.08	4065.63	100	4165.63	-724.37	-14.81%
2020-03-10T01:35:00.420Z	7924.47	0.51576368	4087.15	10	0.00125938	0.00002175	0.1091	4900	5028.82	-941.67	4097.15	100	4197.15	-702.85	-14.34%
